subsample,timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
gfc_and_recovery,pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.471978888508353,1.2314964285714287,0.20596071428571427,0.621896476520655,,0.0,28,11,False
post_gfc_pre_pandemic,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.40572081660018433,0.29346162546484905,-0.010154735554205555,0.8379956567411551,,0.6842105263157895,19,11,False
post_gfc_pre_pandemic,exact,pre_second,DELTA_TS,standard_dfm,0.22357645883210442,0.1890628416990957,-0.05876251516938462,0.8545259857582362,,0.631578947368421,19,11,False
post_gfc_pre_pandemic,exact,pre_third,DELTA_MT,release_dfm,1.3305814140405183,1.0962491066144264,0.15736437086016122,0.8531532842481787,,0.55,20,11,True
post_gfc_pre_pandemic,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.40493866963420333,0.29227554450579846,-0.010276583206159734,0.8363801720689173,,0.6842105263157895,19,11,False
post_gfc_pre_pandemic,pseudo,pre_second,DELTA_TS,standard_dfm,0.22357568340788989,0.18907570952794583,-0.05874040921696426,0.8545230220287596,,0.631578947368421,19,11,False
post_gfc_pre_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,1.33005242865333,1.096031366866893,0.15738755181996555,0.8528141049874159,,0.55,20,11,True
post_pandemic,exact,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.20335402851638848,0.14754466682960504,0.10552855459760202,0.8657527531254737,,0.75,16,11,True
post_pandemic,exact,pre_second,DELTA_TS,standard_dfm,0.22658580721875066,0.1689888425850505,-0.027600742737959285,0.9917368203939798,,0.625,16,11,False
post_pandemic,exact,pre_third,DELTA_MT,release_dfm,0.5703117344973598,0.4280093703188148,0.14600799003709494,0.16618687274759852,,0.625,16,11,True
post_pandemic,pseudo,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.20342916697816488,0.14738298079716056,0.10543717922767164,0.8660726451414968,,0.75,16,11,True
post_pandemic,pseudo,pre_second,DELTA_TS,standard_dfm,0.22677069884494594,0.16925239002450293,-0.02737677909174309,0.9925460671677786,,0.625,16,11,False
post_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,0.5691620106984283,0.4270391563663691,0.14710984024508023,0.16585184719734167,,0.625,16,11,True
