vintage_date
1995-06-30
1995-07-28
1995-08-30
1995-10-27
1996-01-19
1996-02-23
1996-04-02
1996-05-02
1996-05-30
1996-06-28
1996-08-01
1996-08-29
1996-09-27
1996-10-30
1996-11-27
1996-12-20
1997-01-31
1997-02-28
1997-03-28
1997-04-30
1997-05-30
1997-06-27
1997-07-31
1997-08-28
1997-09-26
1997-10-31
1997-11-26
1997-12-23
1998-01-30
1998-02-27
1998-03-26
1998-04-30
1998-05-28
1998-06-25
1998-07-31
1998-08-27
1998-09-24
1998-10-30
1998-11-24
1998-12-23
1999-01-29
1999-02-26
1999-03-31
1999-04-30
1999-05-27
1999-06-25
1999-07-29
1999-08-26
1999-09-30
1999-10-28
1999-10-30
1999-11-24
1999-12-22
2000-01-28
2000-02-25
2000-03-30
2000-04-03
2000-04-27
2000-05-25
2000-06-29
2000-07-28
2000-08-25
2000-09-28
2000-10-27
2000-11-29
2000-12-21
2001-01-31
2001-02-28
2001-03-29
2001-04-27
2001-05-25
2001-06-29
2001-07-27
2001-08-29
2001-09-28
2001-10-31
2001-11-30
2001-12-21
2002-01-30
2002-02-28
2002-03-28
2002-04-26
2002-05-24
2002-06-27
2002-07-31
2002-08-29
2002-09-27
2002-10-31
2002-11-26
2002-12-20
2003-01-30
2003-02-28
2003-03-27
2003-04-25
2003-05-29
2003-06-26
2003-07-31
2003-08-28
2003-09-26
2003-10-30
2003-11-25
2003-12-10
2003-12-23
2004-01-30
2004-02-27
2004-03-25
2004-04-29
2004-05-27
2004-06-25
2004-07-30
2004-08-27
2004-09-29
2004-10-29
2004-11-30
2004-12-22
2005-01-28
2005-02-25
2005-03-30
2005-04-28
2005-05-26
2005-06-29
2005-07-29
2005-08-31
2005-09-29
2005-10-28
2005-11-30
2005-12-21
2006-01-27
2006-02-28
2006-03-30
2006-04-28
2006-05-25
2006-06-29
2006-07-28
2006-08-30
2006-09-28
2006-10-27
2006-11-29
2006-12-21
2007-01-31
2007-02-28
2007-03-29
2007-04-27
2007-05-31
2007-06-28
2007-07-27
2007-08-30
2007-09-27
2007-10-31
2007-11-29
2007-12-20
2008-01-30
2008-02-28
2008-03-27
2008-04-30
2008-05-29
2008-06-26
2008-07-31
2008-08-28
2008-09-26
2008-10-30
2008-11-25
2008-12-23
2009-01-30
2009-02-27
2009-03-26
2009-04-29
2009-05-29
2009-06-25
2009-07-31
2009-08-27
2009-09-30
2009-10-29
2009-11-24
2009-12-22
2010-01-29
2010-02-26
2010-03-26
2010-04-30
2010-05-27
2010-06-25
2010-07-30
2010-08-27
2010-09-30
2010-10-29
2010-11-23
2010-12-22
2011-01-28
2011-02-25
2011-03-25
2011-04-28
2011-05-26
2011-06-24
2011-07-29
2011-08-26
2011-09-29
2011-10-27
2011-11-22
2011-12-22
2012-01-27
2012-02-29
2012-03-29
2012-04-27
2012-05-31
2012-06-28
2012-07-27
2012-08-29
2012-09-27
2012-10-26
2012-11-29
2012-12-20
2013-01-30
2013-02-28
2013-03-28
2013-04-26
2013-05-30
2013-06-26
2013-07-31
2013-08-29
2013-09-26
2013-11-07
2013-12-05
2013-12-20
2014-01-30
2014-02-28
2014-03-27
2014-04-30
2014-05-29
2014-06-25
2014-07-30
2014-08-28
2014-09-26
2014-10-30
2014-11-25
2014-12-23
2015-01-30
2015-02-27
2015-03-27
2015-04-29
2015-05-29
2015-06-24
2015-07-30
2015-08-27
2015-09-25
2015-10-29
2015-11-24
2015-12-22
2016-01-29
2016-02-26
2016-03-25
2016-04-28
2016-05-27
2016-06-28
2016-07-29
2016-08-26
2016-09-29
2016-10-28
2016-11-29
2016-12-22
2017-01-27
2017-02-28
2017-03-30
2017-04-28
2017-05-26
2017-06-29
2017-07-28
2017-08-30
2017-09-28
2017-10-27
2017-11-29
2017-12-21
2018-01-26
2018-02-28
2018-03-28
2018-04-27
2018-05-30
2018-06-28
2018-07-27
2018-08-29
2018-09-27
2018-10-26
2018-11-28
2018-12-21
2019-02-28
2019-03-28
2019-04-26
2019-05-30
2019-06-27
2019-07-26
2019-08-29
2019-09-26
2019-10-30
2019-11-27
2019-12-20
2020-01-30
2020-02-27
2020-03-26
2020-04-29
2020-05-28
2020-06-25
2020-07-30
2020-08-27
2020-09-30
2020-10-29
2020-11-25
2020-12-22
2021-01-28
2021-02-25
2021-03-25
2021-04-29
2021-05-27
2021-06-24
2021-07-29
2021-08-26
2021-09-30
2021-10-28
2021-11-24
2021-12-22
2022-01-27
2022-02-24
2022-03-30
2022-04-28
2022-05-26
2022-06-29
2022-07-28
2022-08-25
2022-09-29
2022-10-27
2022-11-30
2022-12-22
2023-01-26
2023-02-23
2023-03-30
2023-04-27
2023-05-25
2023-06-29
2023-07-27
2023-08-30
2023-09-28
2023-10-26
2023-11-29
2023-12-21
2024-01-25
2024-02-28
2024-03-28
2024-04-25
2024-05-30
2024-06-27
2024-07-25
2024-08-29
2024-09-26
2024-10-30
2024-11-27
2024-12-19
2025-01-30
2025-02-27
2025-03-27
2025-04-30
2025-05-29
2025-06-26
2025-07-30
2025-08-28
2025-09-25
2025-12-23
2026-01-22
2026-02-20
2026-03-13
2026-04-09
