relative_path,size_bytes
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_point_dm.csv,81944
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_revision_clark_west.csv,6824
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_revision_dm.csv,83811
runs/exact_pseudo_backtest_max_iter50/evidence_dir/journal_evidence_summary.md,9160
runs/exact_pseudo_backtest_max_iter50/evidence_dir/manifest.json,10196
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13791
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14586
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_proxy_point.csv,11688
runs/exact_pseudo_backtest_max_iter50/evidence_dir/model_confidence_set_proxy_revision.csv,13648
runs/exact_pseudo_backtest_max_iter50/evidence_dir/release_mechanism_analysis.csv,20221
runs/exact_pseudo_backtest_max_iter50/evidence_dir/revision_magnitude_bins.csv,31209
runs/exact_pseudo_backtest_max_iter50/evidence_dir/revision_sign_threshold_diagnostics.csv,32500
runs/exact_pseudo_backtest_max_iter50/evidence_dir/revision_threshold_diagnostics.csv,32500
runs/exact_pseudo_backtest_max_iter50/evidence_dir/series_coverage_audit.csv,2592
runs/exact_pseudo_backtest_max_iter50/evidence_dir/target_coverage_audit.csv,1487
runs/exact_pseudo_backtest_max_iter50/report_dir/convergence_diagnostics.csv,19349
runs/exact_pseudo_backtest_max_iter50/report_dir/data_coverage_summary.csv,1023
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/exact_minus_pseudo_point_gaps.png,98885
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_exact.png,113746
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_pseudo.png,113265
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/revision_rmse_by_model_exact.png,93965
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_exact_vs_pseudo.csv,2839
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_point_results.csv,1013
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_exact_vs_pseudo.csv,3070
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_results.csv,1316
runs/exact_pseudo_backtest_max_iter50/report_dir/journal_results_draft.md,18936
runs/exact_pseudo_backtest_max_iter50/report_dir/latex_tables.tex,7258
runs/exact_pseudo_backtest_max_iter50/report_dir/manifest.json,6114
runs/exact_pseudo_backtest_max_iter50/report_dir/point_metrics_full.csv,12577
runs/exact_pseudo_backtest_max_iter50/report_dir/revision_metrics_full.csv,13312
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point.csv,78778
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point_winners.csv,5599
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision.csv,82225
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision_winners.csv,6644
runs/exact_pseudo_backtest_max_iter50/report_dir/winner_stability.csv,2409
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_point_gaps.csv,2896
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_revision_gaps.csv,3114
runs/exact_pseudo_backtest_max_iter50/run_dir/failures.csv,1
runs/exact_pseudo_backtest_max_iter50/run_dir/forecast_results.csv,1311353
runs/exact_pseudo_backtest_max_iter50/run_dir/gdp_release_calendar_used.csv,304585
runs/exact_pseudo_backtest_max_iter50/run_dir/metrics_summary.csv,12901
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_forecast_results.csv,1434231
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_metrics_summary.csv,13659
runs/exact_pseudo_backtest_max_iter50/run_dir/run_summary.md,51420
runs/exact_pseudo_backtest_max_iter50/run_dir/state_space_covariance_records.csv,5519768
runs/exact_pseudo_backtest_max_iter50/run_dir/timing_audit_by_checkpoint.csv,28063
runs/exact_pseudo_backtest_max_iter50/variance_dir/covariance_matrix_audit.csv,3234
runs/exact_pseudo_backtest_max_iter50/variance_dir/manifest.json,1852
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_audit_summary.md,17592
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_point_audit.csv,9952
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_revision_audit.csv,10665
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,89216
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91415
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/common_sample_spf_point.csv,7968
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/common_sample_spf_revision.csv,8506
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/cumulative_loss_point.csv,3073398
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/cumulative_loss_revision.csv,3255437
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/density_point_metrics.csv,13062
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/density_point_records.csv,1941601
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/density_revision_metrics.csv,13233
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/density_revision_records.csv,1984124
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74798
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,83164
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,85835
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6627
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,82687
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6846
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,84175
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/journal_evidence_summary.md,9114
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/manifest.json,10356
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,14558
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14832
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,12239
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13764
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/release_mechanism_analysis.csv,20704
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/revision_magnitude_bins.csv,31197
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32435
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32435
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_exclude_covid_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/convergence_diagnostics.csv,19664
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/data_coverage_summary.csv,1028
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98926
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,131269
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,131471
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,112207
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2845
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/headline_point_results.csv,1136
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3072
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/headline_revision_results.csv,1327
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/journal_results_draft.md,18890
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/latex_tables.tex,7200
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/manifest.json,6219
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/point_metrics_full.csv,13305
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/revision_metrics_full.csv,13620
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/subsample_robustness_point.csv,79027
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/subsample_robustness_point_winners.csv,5659
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/subsample_robustness_revision.csv,82058
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6619
sensitivity_runs/sensitivity_exclude_covid_max_iter100/report_dir/winner_stability.csv,2387
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2899
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3124
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/forecast_results.csv,1354792
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/metrics_summary.csv,13439
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/revision_forecast_results.csv,1474109
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/revision_metrics_summary.csv,13847
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/run_summary.md,51370
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/state_space_covariance_records.csv,5380613
sensitivity_runs/sensitivity_exclude_covid_max_iter100/run_dir/timing_audit_by_checkpoint.csv,27367
sensitivity_runs/sensitivity_exclude_covid_max_iter100/variance_dir/covariance_matrix_audit.csv,3231
sensitivity_runs/sensitivity_exclude_covid_max_iter100/variance_dir/manifest.json,1887
sensitivity_runs/sensitivity_exclude_covid_max_iter100/variance_dir/variance_audit_summary.md,17588
sensitivity_runs/sensitivity_exclude_covid_max_iter100/variance_dir/variance_point_audit.csv,10381
sensitivity_runs/sensitivity_exclude_covid_max_iter100/variance_dir/variance_revision_audit.csv,10883
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88486
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91062
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/common_sample_spf_point.csv,7936
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/common_sample_spf_revision.csv,8434
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/cumulative_loss_point.csv,3149659
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/cumulative_loss_revision.csv,3337004
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/density_point_metrics.csv,12625
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/density_point_records.csv,1992860
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/density_revision_metrics.csv,13001
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/density_revision_records.csv,2041053
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,75570
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,79142
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,101974
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6611
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81919
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6825
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83824
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/journal_evidence_summary.md,9135
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/manifest.json,10004
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13812
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14495
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11683
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13653
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/release_mechanism_analysis.csv,20167
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/revision_magnitude_bins.csv,31208
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32529
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32529
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_k2_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/convergence_diagnostics.csv,19226
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/data_coverage_summary.csv,1017
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98033
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,113039
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,116809
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,102618
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2839
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/headline_point_results.csv,1013
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3058
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/headline_revision_results.csv,1316
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/journal_results_draft.md,19012
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/latex_tables.tex,7260
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/manifest.json,5988
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/point_metrics_full.csv,12545
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/revision_metrics_full.csv,13214
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/subsample_robustness_point.csv,78263
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/subsample_robustness_point_winners.csv,5518
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/subsample_robustness_revision.csv,81650
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6650
sensitivity_runs/sensitivity_k2_max_iter100/report_dir/winner_stability.csv,2476
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2893
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3105
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/forecast_results.csv,1311332
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/metrics_summary.csv,12755
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/revision_forecast_results.csv,1433942
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/revision_metrics_summary.csv,13452
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/run_summary.md,51421
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/state_space_covariance_records.csv,5514808
sensitivity_runs/sensitivity_k2_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
sensitivity_runs/sensitivity_k2_max_iter100/variance_dir/covariance_matrix_audit.csv,3236
sensitivity_runs/sensitivity_k2_max_iter100/variance_dir/manifest.json,1810
sensitivity_runs/sensitivity_k2_max_iter100/variance_dir/variance_audit_summary.md,17592
sensitivity_runs/sensitivity_k2_max_iter100/variance_dir/variance_point_audit.csv,9995
sensitivity_runs/sensitivity_k2_max_iter100/variance_dir/variance_revision_audit.csv,10662
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88535
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91018
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/common_sample_spf_point.csv,7951
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/common_sample_spf_revision.csv,8425
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/cumulative_loss_point.csv,3149405
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/cumulative_loss_revision.csv,3334312
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/density_point_metrics.csv,12633
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/density_point_records.csv,1992670
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/density_revision_metrics.csv,13045
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/density_revision_records.csv,2040495
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74544
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,79376
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,96574
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6589
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81955
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6828
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83825
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/journal_evidence_summary.md,9153
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/manifest.json,10004
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13776
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14323
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11673
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13975
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/release_mechanism_analysis.csv,20201
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/revision_magnitude_bins.csv,31172
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32346
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32346
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_k3_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/convergence_diagnostics.csv,19277
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/data_coverage_summary.csv,1017
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,97600
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,119021
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,114784
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,114065
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2827
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/headline_point_results.csv,1013
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3062
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/headline_revision_results.csv,1312
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/journal_results_draft.md,18940
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/latex_tables.tex,7212
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/manifest.json,5988
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/point_metrics_full.csv,12576
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/revision_metrics_full.csv,13243
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/subsample_robustness_point.csv,78501
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/subsample_robustness_point_winners.csv,5595
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/subsample_robustness_revision.csv,81737
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6651
sensitivity_runs/sensitivity_k3_max_iter100/report_dir/winner_stability.csv,2509
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2896
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3110
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/forecast_results.csv,1311577
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/metrics_summary.csv,12830
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/revision_forecast_results.csv,1434087
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/revision_metrics_summary.csv,13518
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/run_summary.md,51421
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/state_space_covariance_records.csv,5515305
sensitivity_runs/sensitivity_k3_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
sensitivity_runs/sensitivity_k3_max_iter100/variance_dir/covariance_matrix_audit.csv,3237
sensitivity_runs/sensitivity_k3_max_iter100/variance_dir/manifest.json,1810
sensitivity_runs/sensitivity_k3_max_iter100/variance_dir/variance_audit_summary.md,17592
sensitivity_runs/sensitivity_k3_max_iter100/variance_dir/variance_point_audit.csv,9973
sensitivity_runs/sensitivity_k3_max_iter100/variance_dir/variance_revision_audit.csv,10663
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88640
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91300
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/common_sample_spf_point.csv,7951
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/common_sample_spf_revision.csv,8441
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/cumulative_loss_point.csv,3152611
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/cumulative_loss_revision.csv,3342407
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/density_point_metrics.csv,12634
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/density_point_records.csv,1992374
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/density_revision_metrics.csv,13046
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/density_revision_records.csv,2041525
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77127
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90569
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6586
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81945
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6827
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83828
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/journal_evidence_summary.md,9165
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/manifest.json,10292
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13700
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14479
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11694
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13639
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/release_mechanism_analysis.csv,20231
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/revision_magnitude_bins.csv,31207
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32546
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32546
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_midas_lags4_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/convergence_diagnostics.csv,19240
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/data_coverage_summary.csv,1026
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98835
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,129630
