subsample,model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
full_sample,standard_dfm,pseudo,pre_second,S,79,2.916285968472659,1.6502216253940645,0.629068819194277,0.9240506329113924,1.0,0.0,,,,0.42008606404936694,0.2743282134857842
full_sample,standard_dfm,pseudo,pre_third,T,80,2.9061285663703322,1.6923315853777292,0.6300497207873995,0.925,1.0,0.0,,,,0.4240109212966813,0.2716077212223805
exclude_pandemic,ar,exact,pre_advance,A,78,1.955340304602206,1.3819824279816235,0.2318174777513638,0.9230769230769231,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,exact,pre_second,S,77,2.148887281469643,1.505226937203209,0.29400219302774544,0.9090909090909091,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,exact,pre_third,T,78,2.2122920324761766,1.5428210710106145,0.30938721362418686,0.9102564102564102,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_advance,A,78,1.955340304602206,1.3819824279816235,0.2318174777513638,0.9230769230769231,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_second,S,77,2.148887281469643,1.505226937203209,0.29400219302774544,0.9090909090909091,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_third,T,78,2.2122920324761766,1.5428210710106145,0.30938721362418686,0.9102564102564102,1.0,0.0,,,,1.0,1.0
exclude_pandemic,bridge,exact,pre_advance,A,78,1.9583557645187113,1.417030392838733,0.06181700099440615,0.9102564102564102,1.0,0.0,,,,1.0015421662967863,0.9889655551684665
exclude_pandemic,bridge,exact,pre_second,S,77,2.0131103747964807,1.4832905847205422,0.07607353328839836,0.9090909090909091,1.0,0.0,,,,0.9368152495275122,0.6331501736396421
exclude_pandemic,bridge,exact,pre_third,T,78,1.979610107649695,1.4592498238850313,0.08224223256340749,0.8974358974358975,1.0,0.0,,,,0.8948231420577666,0.39445624117810213
exclude_pandemic,bridge,pseudo,pre_advance,A,78,1.9462799776906707,1.406361510687049,0.07998611598216925,0.9102564102564102,1.0,0.0,,,,0.9953663682530297,0.9671043532436799
exclude_pandemic,bridge,pseudo,pre_second,S,77,1.995636816755342,1.4685898650752922,0.07750261066086547,0.9090909090909091,1.0,0.0,,,,0.9286838048529509,0.5894008198729139
exclude_pandemic,bridge,pseudo,pre_third,T,78,1.969686033863026,1.4479114135768147,0.08509924145540881,0.8974358974358975,1.0,0.0,,,,0.890337263321603,0.3728376685500978
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,78,2.3419129773020906,1.7660555275423757,0.5184619364506203,0.9102564102564102,0.9358974358974359,31.243589743589745,0.00024322102475592028,9.352011572033826e-05,0.0111587145087622,1.197700968874842,0.05381709449213031
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_second,S,77,0.5856329283529901,0.4412488672940674,-0.002651867621525662,0.974025974025974,0.935064935064935,31.2987012987013,9.990419559542726e-05,9.574114351024972e-05,0.0002946929484859,0.27252845386681734,0.0008116223906895621
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_third,T,78,0.37058973871604456,0.23857069044116516,-0.04029300843109204,1.0,0.9743589743589743,30.71794871794872,9.526610816925955e-05,9.438704650379515e-05,0.000300970808272,0.1675139327339395,0.000406454631318975
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,78,2.3393583634441666,1.7673599573087746,0.5280886844017372,0.9102564102564102,0.9358974358974359,31.397435897435898,0.00024134934827472657,9.35041471159257e-05,0.0111587145087622,1.196394488436674,0.056666806782595856
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,77,0.5856246879315992,0.44117480067945747,-0.002608806199072317,0.974025974025974,0.935064935064935,31.350649350649352,9.98695359930031e-05,9.57078857657848e-05,0.0002966142482157,0.2725246191280379,0.0008118192267679886
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,78,0.37053318530942325,0.23850463669752203,-0.04030712990001495,1.0,0.9743589743589743,30.71794871794872,9.550475444560641e-05,9.448576013795968e-05,0.0003012254393462,0.16748836946932927,0.00040636157093752105
