date,RSAFS_20010613,RSAFS_20010713,RSAFS_20010814,RSAFS_20010914,RSAFS_20011012,RSAFS_20011114,RSAFS_20011213,RSAFS_20020115,RSAFS_20020213,RSAFS_20020313,RSAFS_20020412,RSAFS_20020503,RSAFS_20020514,RSAFS_20020613,RSAFS_20020712,RSAFS_20020813,RSAFS_20020913,RSAFS_20021011,RSAFS_20021114,RSAFS_20021212,RSAFS_20030114,RSAFS_20030213,RSAFS_20030313,RSAFS_20030411,RSAFS_20030430,RSAFS_20030514,RSAFS_20030612,RSAFS_20030715,RSAFS_20030813,RSAFS_20030912,RSAFS_20031015,RSAFS_20031114,RSAFS_20031211,RSAFS_20040115,RSAFS_20040212,RSAFS_20040311,RSAFS_20040330,RSAFS_20040402,RSAFS_20040413,RSAFS_20040513,RSAFS_20040614,RSAFS_20040714,RSAFS_20040812,RSAFS_20040914,RSAFS_20041015,RSAFS_20041112,RSAFS_20041213,RSAFS_20050113,RSAFS_20050215,RSAFS_20050315,RSAFS_20050331,RSAFS_20050413,RSAFS_20050512,RSAFS_20050614,RSAFS_20050714,RSAFS_20050811,RSAFS_20050914,RSAFS_20051014,RSAFS_20051115,RSAFS_20051213,RSAFS_20060113,RSAFS_20060214,RSAFS_20060314,RSAFS_20060330,RSAFS_20060413,RSAFS_20060511,RSAFS_20060613,RSAFS_20060714,RSAFS_20060811,RSAFS_20060914,RSAFS_20061013,RSAFS_20061114,RSAFS_20061130,RSAFS_20061213,RSAFS_20070112,RSAFS_20070214,RSAFS_20070313,RSAFS_20070329,RSAFS_20070416,RSAFS_20070511,RSAFS_20070613,RSAFS_20070713,RSAFS_20070813,RSAFS_20070914,RSAFS_20071012,RSAFS_20071114,RSAFS_20071213,RSAFS_20080115,RSAFS_20080213,RSAFS_20080313,RSAFS_20080414,RSAFS_20080430,RSAFS_20080513,RSAFS_20080612,RSAFS_20080715,RSAFS_20080813,RSAFS_20080912,RSAFS_20081015,RSAFS_20081114,RSAFS_20081212,RSAFS_20090114,RSAFS_20090212,RSAFS_20090312,RSAFS_20090414,RSAFS_20090430,RSAFS_20090513,RSAFS_20090611,RSAFS_20090714,RSAFS_20090813,RSAFS_20090915,RSAFS_20091014,RSAFS_20091116,RSAFS_20091211,RSAFS_20100114,RSAFS_20100212,RSAFS_20100312,RSAFS_20100414,RSAFS_20100430,RSAFS_20100514,RSAFS_20100611,RSAFS_20100714,RSAFS_20100813,RSAFS_20100914,RSAFS_20101015,RSAFS_20101115,RSAFS_20101214,RSAFS_20110114,RSAFS_20110215,RSAFS_20110311,RSAFS_20110413,RSAFS_20110429,RSAFS_20110512,RSAFS_20110614,RSAFS_20110714,RSAFS_20110812,RSAFS_20110914,RSAFS_20111014,RSAFS_20111115,RSAFS_20111213,RSAFS_20120112,RSAFS_20120214,RSAFS_20120313,RSAFS_20120416,RSAFS_20120430,RSAFS_20120515,RSAFS_20120613,RSAFS_20120716,RSAFS_20120814,RSAFS_20120914,RSAFS_20121015,RSAFS_20121114,RSAFS_20121213,RSAFS_20130115,RSAFS_20130213,RSAFS_20130313,RSAFS_20130412,RSAFS_20130513,RSAFS_20130531,RSAFS_20130613,RSAFS_20130715,RSAFS_20130813,RSAFS_20130913,RSAFS_20131029,RSAFS_20131120,RSAFS_20131212,RSAFS_20140114,RSAFS_20140213,RSAFS_20140313,RSAFS_20140414,RSAFS_20140513,RSAFS_20140612,RSAFS_20140715,RSAFS_20140813,RSAFS_20140912,RSAFS_20141015,RSAFS_20141114,RSAFS_20141211,RSAFS_20150114,RSAFS_20150212,RSAFS_20150312,RSAFS_20150414,RSAFS_20150513,RSAFS_20150611,RSAFS_20150714,RSAFS_20150813,RSAFS_20150915,RSAFS_20151014,RSAFS_20151113,RSAFS_20151211,RSAFS_20160115,RSAFS_20160212,RSAFS_20160315,RSAFS_20160413,RSAFS_20160513,RSAFS_20160614,RSAFS_20160715,RSAFS_20160812,RSAFS_20160915,RSAFS_20161014,RSAFS_20161115,RSAFS_20161214,RSAFS_20170113,RSAFS_20170215,RSAFS_20170315,RSAFS_20170414,RSAFS_20170512,RSAFS_20170614,RSAFS_20170714,RSAFS_20170815,RSAFS_20170915,RSAFS_20171013,RSAFS_20171115,RSAFS_20171214,RSAFS_20180112,RSAFS_20180214,RSAFS_20180314,RSAFS_20180416,RSAFS_20180515,RSAFS_20180525,RSAFS_20180614,RSAFS_20180716,RSAFS_20180815,RSAFS_20180914,RSAFS_20181015,RSAFS_20181115,RSAFS_20181214,RSAFS_20190214,RSAFS_20190311,RSAFS_20190401,RSAFS_20190418,RSAFS_20190515,RSAFS_20190614,RSAFS_20190716,RSAFS_20190815,RSAFS_20190913,RSAFS_20191016,RSAFS_20191115,RSAFS_20191213,RSAFS_20200116,RSAFS_20200214,RSAFS_20200317,RSAFS_20200415,RSAFS_20200515,RSAFS_20200616,RSAFS_20200716,RSAFS_20200814,RSAFS_20200916,RSAFS_20201016,RSAFS_20201117,RSAFS_20201216,RSAFS_20210115,RSAFS_20210217,RSAFS_20210316,RSAFS_20210415,RSAFS_20210426,RSAFS_20210514,RSAFS_20210615,RSAFS_20210716,RSAFS_20210817,RSAFS_20210916,RSAFS_20211015,RSAFS_20211116,RSAFS_20211215,RSAFS_20220114,RSAFS_20220216,RSAFS_20220316,RSAFS_20220414,RSAFS_20220425,RSAFS_20220517,RSAFS_20220615,RSAFS_20220715,RSAFS_20220817,RSAFS_20220915,RSAFS_20221014,RSAFS_20221116,RSAFS_20221215,RSAFS_20230118,RSAFS_20230215,RSAFS_20230315,RSAFS_20230414,RSAFS_20230424,RSAFS_20230516,RSAFS_20230615,RSAFS_20230718,RSAFS_20230815,RSAFS_20230914,RSAFS_20231017,RSAFS_20231115,RSAFS_20231214,RSAFS_20240117,RSAFS_20240215,RSAFS_20240314,RSAFS_20240415,RSAFS_20240423,RSAFS_20240515,RSAFS_20240618,RSAFS_20240716,RSAFS_20240815,RSAFS_20240917,RSAFS_20241017,RSAFS_20241115,RSAFS_20241217,RSAFS_20250116,RSAFS_20250214,RSAFS_20250317,RSAFS_20250416,RSAFS_20250425,RSAFS_20250515,RSAFS_20250617,RSAFS_20250717,RSAFS_20250815,RSAFS_20250916,RSAFS_20251125,RSAFS_20251216,RSAFS_20260114,RSAFS_20260210,RSAFS_20260306,RSAFS_20260401,RSAFS_20260421
2007-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373946,374957,374740,374740,374740,374740,374740,374740,374740,374740,372272,372272,372272,372878,372603,372603,372603,372603,372603,372603,372603,372603,372603,366129,366129,366129,366129,366129,366129,366129,366129,366129,366129,366129,366129,366129,368149,368149,368149,368149,368149,368149,368149,368149,368149,368149,368149,368149,368149,368758,368758,368758,368758,368758,368758,368758,368758,368758,368758,368758,368758,368758,367773,367773,367773,367773,367773,367773,367773,367773,367773,367773,367773,367773,367773,367773,368651,368651,368651,368651,368651,368651,368651,368651,368651,368651,368651,368651,368650,368650,368650,368650,368650,368650,368650,368650,368650,368650,368650,368650,368206,368206,368206,368206,368206,368206,368206,368206,368206,368206,368206,368206,367933,367933,367933,367933,367933,367933,367933,367933,367933,367933,367933,367933,368080,368080,368080,368080,368080,368080,368080,368080,368080,368080,368080,368080,368080,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,368154,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0,360234.0
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376051,376578,376906,376906,376906,376906,376906,376906,376906,373615,373615,373615,373615,374758,374270,374270,374270,374270,374270,374270,374270,374270,367715,367715,367715,367715,367715,367715,367715,367715,367715,367715,367715,367715,367715,370082,370082,370082,370082,370082,370082,370082,370082,370082,370082,370082,370082,370082,370046,370046,370046,370046,370046,370046,370046,370046,370046,370046,370046,370046,370046,369539,369539,369539,369539,369539,369539,369539,369539,369539,369539,369539,369539,369539,369539,370162,370162,370162,370162,370162,370162,370162,370162,370162,370162,370162,370162,370161,370161,370161,370161,370161,370161,370161,370161,370161,370161,370161,370161,369892,369892,369892,369892,369892,369892,369892,369892,369892,369892,369892,369892,369472,369472,369472,369472,369472,369472,369472,369472,369472,369472,369472,369472,369500,369500,369500,369500,369500,369500,369500,369500,369500,369500,369500,369500,369500,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,369614,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0,361770.0
2007-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377615,378028,377173,377173,377173,377173,377173,377173,374336,374336,374336,374336,374336,375303,374253,374253,374253,374253,374253,374253,374253,368282,368282,368282,368282,368282,368282,368282,368282,368282,368282,368282,368282,368282,370183,370183,370183,370183,370183,370183,370183,370183,370183,370183,370183,370183,370183,371409,371409,371409,371409,371409,371409,371409,371409,371409,371409,371409,371409,371409,371085,371085,371085,371085,371085,371085,371085,371085,371085,371085,371085,371085,371085,371085,371241,371241,371241,371241,371241,371241,371241,371241,371241,371241,371241,371241,371253,371253,371253,371253,371253,371253,371253,371253,371253,371253,371253,371253,371013,371013,371013,371013,371013,371013,371013,371013,371013,371013,371013,371013,370982,370982,370982,370982,370982,370982,370982,370982,370982,370982,370982,370982,371019,371019,371019,371019,371019,371019,371019,371019,371019,371019,371019,371019,371019,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,371358,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0,363676.0
2007-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380230,379635,380231,380231,380231,380231,380231,376820,376820,376820,376820,376820,376820,379370,378404,378404,378404,378404,378404,378404,372006,372006,372006,372006,372006,372006,372006,372006,372006,372006,372006,372006,372006,373510,373510,373510,373510,373510,373510,373510,373510,373510,373510,373510,373510,373510,375937,375937,375937,375937,375937,375937,375937,375937,375937,375937,375937,375937,375937,374620,374620,374620,374620,374620,374620,374620,374620,374620,374620,374620,374620,374620,374620,374597,374597,374597,374597,374597,374597,374597,374597,374597,374597,374597,374597,374596,374596,374596,374596,374596,374596,374596,374596,374596,374596,374596,374596,373858,373858,373858,373858,373858,373858,373858,373858,373858,373858,373858,373858,373138,373138,373138,373138,373138,373138,373138,373138,373138,373138,373138,373138,372936,372936,372936,372936,372936,372936,372936,372936,372936,372936,372936,372936,372936,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,372869,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0,365178.0
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380259,381088,380349,380349,380349,380349,376802,376802,376802,376802,376802,376802,376802,379295,379623,379623,379623,379623,379623,373893,373893,373893,373893,373893,373893,373893,373893,373893,373893,373893,373893,373893,375199,375199,375199,375199,375199,375199,375199,375199,375199,375199,375199,375199,375199,374909,374909,374909,374909,374909,374909,374909,374909,374909,374909,374909,374909,374909,374485,374485,374485,374485,374485,374485,374485,374485,374485,374485,374485,374485,374485,374485,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,375105,374811,374811,374811,374811,374811,374811,374811,374811,374811,374811,374811,374811,375048,375048,375048,375048,375048,375048,375048,375048,375048,375048,375048,375048,375217,375217,375217,375217,375217,375217,375217,375217,375217,375217,375217,375217,375217,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,375289,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0,367322.0
2007-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385753,384342,383365,383365,383365,381280,381280,381280,381280,381280,381280,381280,381280,384099,384163,384163,384163,384163,379767,379767,379767,379767,379767,379767,379767,379767,379767,379767,379767,379767,379767,379960,379960,379960,379960,379960,379960,379960,379960,379960,379960,379960,379960,379960,378433,378433,378433,378433,378433,378433,378433,378433,378433,378433,378433,378433,378433,378939,378939,378939,378939,378939,378939,378939,378939,378939,378939,378939,378939,378939,378939,378173,378173,378173,378173,378173,378173,378173,378173,378173,378173,378173,378173,378172,378172,378172,378172,378172,378172,378172,378172,378172,378172,378172,378172,377992,377992,377992,377992,377992,377992,377992,377992,377992,377992,377992,377992,378371,378371,378371,378371,378371,378371,378371,378371,378371,378371,378371,378371,378481,378481,378481,378481,378481,378481,378481,378481,378481,378481,378481,378481,378481,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,378860,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0,370776.0
2007-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382928,381654,380711,380711,377909,377909,377909,377909,377909,377909,377909,377909,377909,380592,380968,380968,380968,376420,376420,376420,376420,376420,376420,376420,376420,376420,376420,376420,376420,376420,377616,377616,377616,377616,377616,377616,377616,377616,377616,377616,377616,377616,377616,377232,377232,377232,377232,377232,377232,377232,377232,377232,377232,377232,377232,377232,376660,376660,376660,376660,376660,376660,376660,376660,376660,376660,376660,376660,376660,376660,375728,375728,375728,375728,375728,375728,375728,375728,375728,375728,375728,375728,375731,375731,375731,375731,375731,375731,375731,375731,375731,375731,375731,375731,375203,375203,375203,375203,375203,375203,375203,375203,375203,375203,375203,375203,375349,375349,375349,375349,375349,375349,375349,375349,375349,375349,375349,375349,375256,375256,375256,375256,375256,375256,375256,375256,375256,375256,375256,375256,375256,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,374298,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0,366569.0
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382906,382336,382189,380019,380019,380019,380019,380019,380019,380019,380019,380019,380019,381673,381421,381421,376262,376262,376262,376262,376262,376262,376262,376262,376262,376262,376262,376262,376262,377407,377407,377407,377407,377407,377407,377407,377407,377407,377407,377407,377407,377407,376847,376847,376847,376847,376847,376847,376847,376847,376847,376847,376847,376847,376847,376031,376031,376031,376031,376031,376031,376031,376031,376031,376031,376031,376031,376031,376031,375595,375595,375595,375595,375595,375595,375595,375595,375595,375595,375595,375595,375736,375736,375736,375736,375736,375736,375736,375736,375736,375736,375736,375736,375101,375101,375101,375101,375101,375101,375101,375101,375101,375101,375101,375101,375303,375303,375303,375303,375303,375303,375303,375303,375303,375303,375303,375303,375280,375280,375280,375280,375280,375280,375280,375280,375280,375280,375280,375280,375280,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,375236,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0,367368.0
2008-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380197,380830,378462,378106,378106,378106,378106,378106,378106,378106,378106,378106,378106,379355,378191,373140,373140,373140,373140,373140,373140,373140,373140,373140,373140,373140,373140,373140,373295,373295,373295,373295,373295,373295,373295,373295,373295,373295,373295,373295,373295,372483,372483,372483,372483,372483,372483,372483,372483,372483,372483,372483,372483,372483,372110,372110,372110,372110,372110,372110,372110,372110,372110,372110,372110,372110,372110,372110,372016,372016,372016,372016,372016,372016,372016,372016,372016,372016,372016,372016,372211,372211,372211,372211,372211,372211,372211,372211,372211,372211,372211,372211,371684,371684,371684,371684,371684,371684,371684,371684,371684,371684,371684,371684,371661,371661,371661,371661,371661,371661,371661,371661,371661,371661,371661,371661,371734,371734,371734,371734,371734,371734,371734,371734,371734,371734,371734,371734,371734,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,371833,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0,364126.0
2008-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381416,379093,378852,380020,380020,380020,380020,380020,380020,380020,380020,380020,380020,380171,375036,374845,374845,374845,374845,374845,374845,374845,374845,374845,374845,374845,374845,374688,374688,374688,374688,374688,374688,374688,374688,374688,374688,374688,374688,374688,373741,373741,373741,373741,373741,373741,373741,373741,373741,373741,373741,373741,373741,372846,372846,372846,372846,372846,372846,372846,372846,372846,372846,372846,372846,372846,372846,372720,372720,372720,372720,372720,372720,372720,372720,372720,372720,372720,372720,372677,372677,372677,372677,372677,372677,372677,372677,372677,372677,372677,372677,372156,372156,372156,372156,372156,372156,372156,372156,372156,372156,372156,372156,371961,371961,371961,371961,371961,371961,371961,371961,371961,371961,371961,371961,372656,372656,372656,372656,372656,372656,372656,372656,372656,372656,372656,372656,372656,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,372745,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0,365164.0
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378148,381563,380788,380788,380788,380788,380788,380788,380788,380788,380788,380788,375028,375614,376009,376009,376009,376009,376009,376009,376009,376009,376009,376009,376009,376064,376064,376064,376064,376064,376064,376064,376064,376064,376064,376064,376064,376064,375681,375681,375681,375681,375681,375681,375681,375681,375681,375681,375681,375681,375681,374810,374810,374810,374810,374810,374810,374810,374810,374810,374810,374810,374810,374810,374810,374900,374900,374900,374900,374900,374900,374900,374900,374900,374900,374900,374900,374766,374766,374766,374766,374766,374766,374766,374766,374766,374766,374766,374766,373803,373803,373803,373803,373803,373803,373803,373803,373803,373803,373803,373803,373877,373877,373877,373877,373877,373877,373877,373877,373877,373877,373877,373877,373086,373086,373086,373086,373086,373086,373086,373086,373086,373086,373086,373086,373086,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,372572,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0,364816.0
2008-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385448,383944,383769,383769,383769,383769,383769,383769,383769,383769,383769,375860,375860,375912,376662,376662,376662,376662,376662,376662,376662,376662,376662,376662,377272,377272,377272,377272,377272,377272,377272,377272,377272,377272,377272,377272,377272,376866,376866,376866,376866,376866,376866,376866,376866,376866,376866,376866,376866,376866,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376187,376187,376187,376187,376187,376187,376187,376187,376187,376187,376187,376187,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,376189,375484,375484,375484,375484,375484,375484,375484,375484,375484,375484,375484,375484,375790,375790,375790,375790,375790,375790,375790,375790,375790,375790,375790,375790,375851,375851,375851,375851,375851,375851,375851,375851,375851,375851,375851,375851,375851,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,376036,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0,368255.0
2008-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384211,385102,384069,384069,384069,384069,384069,384069,384069,384069,376663,376663,376663,375914,376055,376055,376055,376055,376055,376055,376055,376055,376055,377687,377687,377687,377687,377687,377687,377687,377687,377687,377687,377687,377687,377687,377893,377893,377893,377893,377893,377893,377893,377893,377893,377893,377893,377893,377893,377289,377289,377289,377289,377289,377289,377289,377289,377289,377289,377289,377289,377289,377289,377752,377752,377752,377752,377752,377752,377752,377752,377752,377752,377752,377752,377677,377677,377677,377677,377677,377677,377677,377677,377677,377677,377677,377677,376991,376991,376991,376991,376991,376991,376991,376991,376991,376991,376991,376991,376584,376584,376584,376584,376584,376584,376584,376584,376584,376584,376584,376584,376378,376378,376378,376378,376378,376378,376378,376378,376378,376378,376378,376378,376378,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,376455,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0,368926.0
