date,BOPTEXP_20100413,BOPTEXP_20100512,BOPTEXP_20100610,BOPTEXP_20100713,BOPTEXP_20100811,BOPTEXP_20100909,BOPTEXP_20101014,BOPTEXP_20101110,BOPTEXP_20101210,BOPTEXP_20110113,BOPTEXP_20110211,BOPTEXP_20110310,BOPTEXP_20110412,BOPTEXP_20110511,BOPTEXP_20110609,BOPTEXP_20110712,BOPTEXP_20110811,BOPTEXP_20110908,BOPTEXP_20111013,BOPTEXP_20111110,BOPTEXP_20111209,BOPTEXP_20120113,BOPTEXP_20120210,BOPTEXP_20120309,BOPTEXP_20120412,BOPTEXP_20120510,BOPTEXP_20120608,BOPTEXP_20120711,BOPTEXP_20120809,BOPTEXP_20120911,BOPTEXP_20121011,BOPTEXP_20121108,BOPTEXP_20121211,BOPTEXP_20130111,BOPTEXP_20130208,BOPTEXP_20130307,BOPTEXP_20130405,BOPTEXP_20130502,BOPTEXP_20130604,BOPTEXP_20130703,BOPTEXP_20130806,BOPTEXP_20130904,BOPTEXP_20131024,BOPTEXP_20131114,BOPTEXP_20131204,BOPTEXP_20140107,BOPTEXP_20140206,BOPTEXP_20140307,BOPTEXP_20140403,BOPTEXP_20140506,BOPTEXP_20140604,BOPTEXP_20140703,BOPTEXP_20140806,BOPTEXP_20140904,BOPTEXP_20141003,BOPTEXP_20141104,BOPTEXP_20141205,BOPTEXP_20150107,BOPTEXP_20150205,BOPTEXP_20150306,BOPTEXP_20150402,BOPTEXP_20150505,BOPTEXP_20150603,BOPTEXP_20150707,BOPTEXP_20150805,BOPTEXP_20150903,BOPTEXP_20151006,BOPTEXP_20151104,BOPTEXP_20151204,BOPTEXP_20160106,BOPTEXP_20160205,BOPTEXP_20160304,BOPTEXP_20160405,BOPTEXP_20160504,BOPTEXP_20160603,BOPTEXP_20160706,BOPTEXP_20160805,BOPTEXP_20160902,BOPTEXP_20161005,BOPTEXP_20161104,BOPTEXP_20161206,BOPTEXP_20170106,BOPTEXP_20170207,BOPTEXP_20170307,BOPTEXP_20170404,BOPTEXP_20170504,BOPTEXP_20170602,BOPTEXP_20170706,BOPTEXP_20170804,BOPTEXP_20170906,BOPTEXP_20171005,BOPTEXP_20171103,BOPTEXP_20171205,BOPTEXP_20180105,BOPTEXP_20180206,BOPTEXP_20180307,BOPTEXP_20180405,BOPTEXP_20180503,BOPTEXP_20180606,BOPTEXP_20180706,BOPTEXP_20180803,BOPTEXP_20180905,BOPTEXP_20181005,BOPTEXP_20181102,BOPTEXP_20181206,BOPTEXP_20190206,BOPTEXP_20190306,BOPTEXP_20190327,BOPTEXP_20190417,BOPTEXP_20190509,BOPTEXP_20190606,BOPTEXP_20190703,BOPTEXP_20190802,BOPTEXP_20190904,BOPTEXP_20191004,BOPTEXP_20191105,BOPTEXP_20191205,BOPTEXP_20200107,BOPTEXP_20200205,BOPTEXP_20200306,BOPTEXP_20200402,BOPTEXP_20200604,BOPTEXP_20200702,BOPTEXP_20200805,BOPTEXP_20200903,BOPTEXP_20201006,BOPTEXP_20201104,BOPTEXP_20201204,BOPTEXP_20210107,BOPTEXP_20210205,BOPTEXP_20210305,BOPTEXP_20210407,BOPTEXP_20210504,BOPTEXP_20210608,BOPTEXP_20210702,BOPTEXP_20210805,BOPTEXP_20210902,BOPTEXP_20211005,BOPTEXP_20211104,BOPTEXP_20211207,BOPTEXP_20220106,BOPTEXP_20220208,BOPTEXP_20220308,BOPTEXP_20220405,BOPTEXP_20220504,BOPTEXP_20220607,BOPTEXP_20220707,BOPTEXP_20220804,BOPTEXP_20220907,BOPTEXP_20221005,BOPTEXP_20221103,BOPTEXP_20221206,BOPTEXP_20230105,BOPTEXP_20230207,BOPTEXP_20230308,BOPTEXP_20230405,BOPTEXP_20230504,BOPTEXP_20230607,BOPTEXP_20230706,BOPTEXP_20230808,BOPTEXP_20230906,BOPTEXP_20231005,BOPTEXP_20231107,BOPTEXP_20231206,BOPTEXP_20240109,BOPTEXP_20240207,BOPTEXP_20240307,BOPTEXP_20240404,BOPTEXP_20240502,BOPTEXP_20240606,BOPTEXP_20240703,BOPTEXP_20240806,BOPTEXP_20240904,BOPTEXP_20241008,BOPTEXP_20241105,BOPTEXP_20241205,BOPTEXP_20250107,BOPTEXP_20250205,BOPTEXP_20250306,BOPTEXP_20250403,BOPTEXP_20250506,BOPTEXP_20250605,BOPTEXP_20250703,BOPTEXP_20250805,BOPTEXP_20250904,BOPTEXP_20251119,BOPTEXP_20251211,BOPTEXP_20260108,BOPTEXP_20260129,BOPTEXP_20260219,BOPTEXP_20260312,BOPTEXP_20260402
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194880,195002,195002,195002,194975,194975,194975,194975,194975,194975,194975,194975,194975,194975,194975,194975,197455,197455,197455,197455,197455,197455,197455,197455,197455,197455,197455,197455,197177,197177,197177,197177,197177,197177,197177,197177,197177,197177,197177,197177,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197411.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,197254.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198380.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0,198413.0
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189410,189239,189239,189495,189495,189495,189025,189025,189025,189025,189025,188999,189000,189000,189000,191968,191968,191968,191968,191968,191968,191968,191968,191968,191968,191968,191968,191774,191774,191774,191774,191774,191774,191774,191774,191774,191774,191774,191774,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,191871.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,192013.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194246.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194274.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0,194245.0
2015-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186249,186193,186765,186765,186765,185889,185889,185889,185889,185889,185863,185865,185865,185865,189852,189852,189852,189852,189852,189852,189852,189852,189852,189852,189852,189852,190110,190110,190110,190110,190110,190110,190110,190110,190110,190110,190110,190110,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190087.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,190011.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191911.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191937.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0,191934.0
2015-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187837,188001,188001,188001,186765,186765,186765,186765,186765,186739,186741,186741,186741,190448,190448,190448,190448,190448,190448,190448,190448,190448,190448,190448,190448,191051,191051,191051,191051,191051,191051,191051,191051,191051,191051,191051,191051,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191084.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,191059.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192245.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192268.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0,192271.0
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189905,190067,190067,189142,189142,189142,188430,188430,188404,188407,188407,188407,191675,191675,191675,191675,191675,191675,191675,191675,191675,191675,191675,191675,192593,192593,192593,192593,192593,192593,192593,192593,192593,192593,192593,192593,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192317.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,192106.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193045.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193068.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0,193086.0
2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188595,188712,187863,187863,187863,187089,187089,187063,187065,187065,187065,190361,190361,190361,190361,190361,190361,190361,190361,190361,190361,190361,190361,190972,190972,190972,190972,190972,190972,190972,190972,190972,190972,190972,190972,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191580.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191581.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191824.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191848.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0,191918.0
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188576,187690,187690,187690,186929,186929,186903,186905,186905,186905,190347,190347,190347,190347,190347,190347,190347,190347,190347,190347,190347,190347,190685,190685,190685,190685,190685,190685,190685,190685,190685,190685,190685,190685,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191074.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191155.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191404.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191427.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0,191512.0
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188499,188807,188807,188235,188235,188209,187199,187199,187199,190106,190106,190106,190106,190106,190106,190106,190106,190106,190106,190106,190106,190262,190262,190262,190262,190262,190262,190262,190262,190262,190262,190262,190262,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190349.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190116.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190758.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190781.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0,190841.0
2015-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185094,184938,184163,184163,184137,182810,182810,182810,186620,186620,186620,186620,186620,186620,186620,186620,186620,186620,186620,186620,186924,186924,186924,186924,186924,186924,186924,186924,186924,186924,186924,186924,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187346.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,187361.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188003.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188027.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0,188084.0
2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187896,186765,186765,186739,185289,185289,185289,187550,187550,187550,187550,187550,187550,187550,187550,187550,187550,187550,187550,187263,187263,187263,187263,187263,187263,187263,187263,187263,187263,187263,187263,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187954.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,187922.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189036.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189061.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0,189155.0
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184063,183777,183751,183149,183149,183149,185587,185587,185587,185587,185587,185587,185587,185587,185587,185587,185587,185587,185501,185501,185501,185501,185501,185501,185501,185501,185501,185501,185501,185501,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186021.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,186222.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187657.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187682.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0,187795.0
2015-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182212,182010,180903,180903,180903,183576,183576,183576,183576,183576,183576,183576,183576,183576,183576,183576,183576,183854,183854,183854,183854,183854,183854,183854,183854,183854,183854,183854,183854,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184364.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,184157.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185243.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185269.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0,185419.0
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181497,180284,180284,180284,183074,183074,183074,183074,183074,183074,183074,183074,183074,183074,183074,183074,182919,182919,182919,182919,182919,182919,182919,182919,182919,182919,182919,182919,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182643.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,182988.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184371.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184399.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0,184517.0
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176456,176292,176292,179771,179771,179771,179069,179069,179069,179069,179069,178807,178813,178813,178813,178660,178660,178660,178660,178660,178660,178660,178660,178660,178660,178660,178660,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179028.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,179030.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,181109.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180840.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0,180952.0
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178070,178162,182159,182159,182159,181003,181003,181003,181003,181003,180741,180747,180747,180747,180892,180892,180892,180892,180892,180892,180892,180892,180892,180892,180892,180892,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180853.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,180488.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,183276.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,182895.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0,183033.0
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176618,180174,180174,180174,178798,178798,178798,178798,178798,178536,178543,178543,178543,179897,179897,179897,179897,179897,179897,179897,179897,179897,179897,179897,179897,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,180354.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,179884.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181881.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,181919.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0,182053.0
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182796,182668,182668,181546,181546,181546,181850,181850,181588,181570,181570,181570,181895,181895,181895,181895,181895,181895,181895,181895,181895,181895,181895,181895,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182472.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,182164.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,183553.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184033.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0,184167.0
2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182354,182540,181388,181388,181388,181577,181577,181315,181297,181297,181297,182166,182166,182166,182166,182166,182166,182166,182166,182166,182166,182166,182166,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183487.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,183392.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184230.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,184948.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0,185124.0
