date,RSXFS_20010613,RSXFS_20010713,RSXFS_20010814,RSXFS_20010914,RSXFS_20011012,RSXFS_20011114,RSXFS_20011213,RSXFS_20020115,RSXFS_20020213,RSXFS_20020313,RSXFS_20020412,RSXFS_20020503,RSXFS_20020514,RSXFS_20020613,RSXFS_20020712,RSXFS_20020813,RSXFS_20020913,RSXFS_20021011,RSXFS_20021114,RSXFS_20021212,RSXFS_20030114,RSXFS_20030213,RSXFS_20030313,RSXFS_20030411,RSXFS_20030430,RSXFS_20030514,RSXFS_20030612,RSXFS_20030715,RSXFS_20030813,RSXFS_20030912,RSXFS_20031015,RSXFS_20031114,RSXFS_20031211,RSXFS_20040115,RSXFS_20040212,RSXFS_20040311,RSXFS_20040330,RSXFS_20040402,RSXFS_20040413,RSXFS_20040513,RSXFS_20040614,RSXFS_20040714,RSXFS_20040812,RSXFS_20040914,RSXFS_20041015,RSXFS_20041112,RSXFS_20041213,RSXFS_20050113,RSXFS_20050215,RSXFS_20050315,RSXFS_20050331,RSXFS_20050413,RSXFS_20050512,RSXFS_20050614,RSXFS_20050714,RSXFS_20050811,RSXFS_20050914,RSXFS_20051014,RSXFS_20051115,RSXFS_20051213,RSXFS_20060113,RSXFS_20060214,RSXFS_20060314,RSXFS_20060330,RSXFS_20060413,RSXFS_20060511,RSXFS_20060613,RSXFS_20060714,RSXFS_20060811,RSXFS_20060914,RSXFS_20061013,RSXFS_20061114,RSXFS_20061130,RSXFS_20061213,RSXFS_20070112,RSXFS_20070214,RSXFS_20070313,RSXFS_20070329,RSXFS_20070416,RSXFS_20070511,RSXFS_20070613,RSXFS_20070713,RSXFS_20070813,RSXFS_20070914,RSXFS_20071012,RSXFS_20071114,RSXFS_20071213,RSXFS_20080115,RSXFS_20080213,RSXFS_20080313,RSXFS_20080414,RSXFS_20080430,RSXFS_20080513,RSXFS_20080612,RSXFS_20080715,RSXFS_20080813,RSXFS_20080912,RSXFS_20081015,RSXFS_20081114,RSXFS_20081212,RSXFS_20090114,RSXFS_20090212,RSXFS_20090312,RSXFS_20090414,RSXFS_20090430,RSXFS_20090513,RSXFS_20090611,RSXFS_20090714,RSXFS_20090813,RSXFS_20090915,RSXFS_20091014,RSXFS_20091116,RSXFS_20091211,RSXFS_20100114,RSXFS_20100212,RSXFS_20100312,RSXFS_20100414,RSXFS_20100430,RSXFS_20100514,RSXFS_20100611,RSXFS_20100714,RSXFS_20100813,RSXFS_20100914,RSXFS_20101015,RSXFS_20101115,RSXFS_20101214,RSXFS_20110114,RSXFS_20110215,RSXFS_20110311,RSXFS_20110413,RSXFS_20110429,RSXFS_20110512,RSXFS_20110614,RSXFS_20110714,RSXFS_20110812,RSXFS_20110914,RSXFS_20111014,RSXFS_20111115,RSXFS_20111213,RSXFS_20120112,RSXFS_20120214,RSXFS_20120313,RSXFS_20120416,RSXFS_20120430,RSXFS_20120515,RSXFS_20120613,RSXFS_20120716,RSXFS_20120814,RSXFS_20120914,RSXFS_20121015,RSXFS_20121114,RSXFS_20121213,RSXFS_20130115,RSXFS_20130213,RSXFS_20130313,RSXFS_20130412,RSXFS_20130513,RSXFS_20130531,RSXFS_20130613,RSXFS_20130715,RSXFS_20130813,RSXFS_20130913,RSXFS_20131029,RSXFS_20131120,RSXFS_20131212,RSXFS_20140114,RSXFS_20140213,RSXFS_20140313,RSXFS_20140414,RSXFS_20140513,RSXFS_20140612,RSXFS_20140715,RSXFS_20140813,RSXFS_20140912,RSXFS_20141015,RSXFS_20141114,RSXFS_20141211,RSXFS_20150114,RSXFS_20150212,RSXFS_20150312,RSXFS_20150414,RSXFS_20150513,RSXFS_20150611,RSXFS_20150714,RSXFS_20150813,RSXFS_20150915,RSXFS_20151014,RSXFS_20151113,RSXFS_20151211,RSXFS_20160115,RSXFS_20160212,RSXFS_20160315,RSXFS_20160413,RSXFS_20160513,RSXFS_20160614,RSXFS_20160715,RSXFS_20160812,RSXFS_20160915,RSXFS_20161014,RSXFS_20161115,RSXFS_20161214,RSXFS_20170113,RSXFS_20170215,RSXFS_20170315,RSXFS_20170414,RSXFS_20170512,RSXFS_20170614,RSXFS_20170714,RSXFS_20170815,RSXFS_20170915,RSXFS_20171013,RSXFS_20171115,RSXFS_20171214,RSXFS_20180112,RSXFS_20180214,RSXFS_20180314,RSXFS_20180416,RSXFS_20180515,RSXFS_20180525,RSXFS_20180614,RSXFS_20180716,RSXFS_20180815,RSXFS_20180914,RSXFS_20181015,RSXFS_20181115,RSXFS_20181214,RSXFS_20190214,RSXFS_20190311,RSXFS_20190401,RSXFS_20190418,RSXFS_20190515,RSXFS_20190614,RSXFS_20190716,RSXFS_20190815,RSXFS_20190913,RSXFS_20191016,RSXFS_20191115,RSXFS_20191213,RSXFS_20200116,RSXFS_20200214,RSXFS_20200317,RSXFS_20200415,RSXFS_20200515,RSXFS_20200616,RSXFS_20200716,RSXFS_20200814,RSXFS_20200916,RSXFS_20201016,RSXFS_20201117,RSXFS_20201216,RSXFS_20210115,RSXFS_20210217,RSXFS_20210316,RSXFS_20210415,RSXFS_20210426,RSXFS_20210514,RSXFS_20210615,RSXFS_20210716,RSXFS_20210817,RSXFS_20210916,RSXFS_20211015,RSXFS_20211116,RSXFS_20211215,RSXFS_20220114,RSXFS_20220216,RSXFS_20220316,RSXFS_20220414,RSXFS_20220425,RSXFS_20220517,RSXFS_20220615,RSXFS_20220715,RSXFS_20220817,RSXFS_20220915,RSXFS_20221014,RSXFS_20221116,RSXFS_20221215,RSXFS_20230118,RSXFS_20230215,RSXFS_20230315,RSXFS_20230414,RSXFS_20230424,RSXFS_20230516,RSXFS_20230615,RSXFS_20230718,RSXFS_20230815,RSXFS_20230914,RSXFS_20231017,RSXFS_20231115,RSXFS_20231214,RSXFS_20240117,RSXFS_20240215,RSXFS_20240314,RSXFS_20240415,RSXFS_20240423,RSXFS_20240515,RSXFS_20240618,RSXFS_20240716,RSXFS_20240815,RSXFS_20240917,RSXFS_20241017,RSXFS_20241115,RSXFS_20241217,RSXFS_20250116,RSXFS_20250214,RSXFS_20250317,RSXFS_20250416,RSXFS_20250425,RSXFS_20250515,RSXFS_20250617,RSXFS_20250717,RSXFS_20250815,RSXFS_20250916,RSXFS_20251125,RSXFS_20251216,RSXFS_20260114,RSXFS_20260210,RSXFS_20260306,RSXFS_20260401,RSXFS_20260421
2000-02-01,254932,254932,254932,254932,254932,254932,254932,254932,254932,254932,254932,254096,254096,254096,254096,254096,254096,254096,254096,254096,254096,254096,254096,254096,254251,254251,254251,254251,254251,254251,254251,254251,254251,254251,254251,254251,254291,254202,254202,254202,254202,254202,254202,254202,254202,254202,254202,254202,254202,254202,247035,247035,247035,247035,247035,247035,247035,247035,247035,247035,247035,247035,247035,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247914,247806,247806,247806,247806,247806,247806,247806,247806,247806,247806,247806,247806,247806,247928,247928,247928,247928,247928,247928,247928,247928,247928,247928,247928,247928,247928,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247139,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,247133,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0,241541.0
2000-03-01,257974,257974,257974,257974,257974,257974,257974,257974,257974,257974,257974,256287,256287,256287,256287,256287,256287,256287,256287,256287,256287,256287,256287,256287,257619,257619,257619,257619,257619,257619,257619,257619,257619,257619,257619,257619,257404,257426,257426,257426,257426,257426,257426,257426,257426,257426,257426,257426,257426,257426,250040,250040,250040,250040,250040,250040,250040,250040,250040,250040,250040,250040,250040,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250451,250581,250581,250581,250581,250581,250581,250581,250581,250581,250581,250581,250581,250581,250355,250355,250355,250355,250355,250355,250355,250355,250355,250355,250355,250355,250355,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249847,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,249825,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0,244533.0
2000-04-01,254612,254612,254612,254612,254612,254612,254612,254612,254612,254612,254612,252429,252429,252429,252429,252429,252429,252429,252429,252429,252429,252429,252429,252429,253280,253280,253280,253280,253280,253280,253280,253280,253280,253280,253280,253280,253646,253599,253599,253599,253599,253599,253599,253599,253599,253599,253599,253599,253599,253599,245885,245885,245885,245885,245885,245885,245885,245885,245885,245885,245885,245885,245885,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246557,246252,246252,246252,246252,246252,246252,246252,246252,246252,246252,246252,246252,246252,246312,246312,246312,246312,246312,246312,246312,246312,246312,246312,246312,246312,246312,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245783,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245789,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,245831,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0,239552.0
2000-05-01,255325,255177,255177,255177,255177,255177,255177,255177,255177,255177,255177,252257,252257,252257,252257,252257,252257,252257,252257,252257,252257,252257,252257,252257,253747,253747,253747,253747,253747,253747,253747,253747,253747,253747,253747,253747,253857,253974,253974,253974,253974,253974,253974,253974,253974,253974,253974,253974,253974,253974,246351,246351,246351,246351,246351,246351,246351,246351,246351,246351,246351,246351,246351,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246624,246847,246847,246847,246847,246847,246847,246847,246847,246847,246847,246847,246847,246847,246702,246702,246702,246702,246702,246702,246702,246702,246702,246702,246702,246702,246702,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246225,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,246201,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0,241546.0
2000-06-01,255993,256383,256316,256316,256316,256316,256316,256316,256316,256316,256316,253533,253533,253533,253533,253533,253533,253533,253533,253533,253533,253533,253533,253533,254591,254591,254591,254591,254591,254591,254591,254591,254591,254591,254591,254591,254582,254618,254618,254618,254618,254618,254618,254618,254618,254618,254618,254618,254618,254618,247633,247633,247633,247633,247633,247633,247633,247633,247633,247633,247633,247633,247633,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248229,248641,248641,248641,248641,248641,248641,248641,248641,248641,248641,248641,248641,248641,248568,248568,248568,248568,248568,248568,248568,248568,248568,248568,248568,248568,248568,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248178,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,248160,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0,243226.0
2000-07-01,257323,257323,257733,257362,257362,257362,257362,257362,257362,257362,257362,254560,254560,254560,254560,254560,254560,254560,254560,254560,254560,254560,254560,254560,255775,255775,255775,255775,255775,255775,255775,255775,255775,255775,255775,255775,254986,254987,254987,254987,254987,254987,254987,254987,254987,254987,254987,254987,254987,254987,247325,247325,247325,247325,247325,247325,247325,247325,247325,247325,247325,247325,247325,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247822,247558,247558,247558,247558,247558,247558,247558,247558,247558,247558,247558,247558,247558,247580,247580,247580,247580,247580,247580,247580,247580,247580,247580,247580,247580,247580,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247184,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,247176,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0,240979.0
2000-08-01,257368,257368,257368,257826,257501,257501,257501,257501,257501,257501,257501,254549,254549,254549,254549,254549,254549,254549,254549,254549,254549,254549,254549,254549,255470,255470,255470,255470,255470,255470,255470,255470,255470,255470,255470,255470,254879,254863,254863,254863,254863,254863,254863,254863,254863,254863,254863,254863,254863,254863,247664,247664,247664,247664,247664,247664,247664,247664,247664,247664,247664,247664,247664,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,247949,248094,248094,248094,248094,248094,248094,248094,248094,248094,248094,248094,248094,248094,248059,248059,248059,248059,248059,248059,248059,248059,248059,248059,248059,248059,248059,247625,247625,247625,247625,247625,247625,247625,247625,247625,247625,247625,247625,247625,247625,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247612,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247601,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,247576,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0,242318.0
2000-09-01,259801,259801,259801,259801,260286,260419,260419,260419,260419,260419,260419,257986,257986,257986,257986,257986,257986,257986,257986,257986,257986,257986,257986,257986,259489,259489,259489,259489,259489,259489,259489,259489,259489,259489,259489,259489,259084,259190,259190,259190,259190,259190,259190,259190,259190,259190,259190,259190,259190,259190,251952,251952,251952,251952,251952,251952,251952,251952,251952,251952,251952,251952,251952,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252312,252111,252111,252111,252111,252111,252111,252111,252111,252111,252111,252111,252111,252111,252180,252180,252180,252180,252180,252180,252180,252180,252180,252180,252180,252180,252180,251798,251798,251798,251798,251798,251798,251798,251798,251798,251798,251798,251798,251798,251798,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251812,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,251837,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0,245520.0
2000-10-01,259325,259325,259325,259325,259325,259637,259419,259419,259419,259419,259419,256823,256823,256823,256823,256823,256823,256823,256823,256823,256823,256823,256823,256823,257980,257980,257980,257980,257980,257980,257980,257980,257980,257980,257980,257980,258078,258077,258077,258077,258077,258077,258077,258077,258077,258077,258077,258077,258077,258077,251278,251278,251278,251278,251278,251278,251278,251278,251278,251278,251278,251278,251278,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251738,251531,251531,251531,251531,251531,251531,251531,251531,251531,251531,251531,251531,251531,251747,251747,251747,251747,251747,251747,251747,251747,251747,251747,251747,251747,251747,251281,251281,251281,251281,251281,251281,251281,251281,251281,251281,251281,251281,251281,251281,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251267,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,251221,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0,245399.0
2000-11-01,257923,257923,257923,257923,257923,257923,257809,257565,257565,257565,257565,255701,255701,255701,255701,255701,255701,255701,255701,255701,255701,255701,255701,255701,257336,257336,257336,257336,257336,257336,257336,257336,257336,257336,257336,257336,257308,257351,257351,257351,257351,257351,257351,257351,257351,257351,257351,257351,257351,257351,250059,250059,250059,250059,250059,250059,250059,250059,250059,250059,250059,250059,250059,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250404,250434,250434,250434,250434,250434,250434,250434,250434,250434,250434,250434,250434,250434,250410,250410,250410,250410,250410,250410,250410,250410,250410,250410,250410,250410,250410,250244,250244,250244,250244,250244,250244,250244,250244,250244,250244,250244,250244,250244,250244,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250230,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250225,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,250331,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0,243846.0
