date,BOPTIMP_20100413,BOPTIMP_20100512,BOPTIMP_20100610,BOPTIMP_20100713,BOPTIMP_20100811,BOPTIMP_20100909,BOPTIMP_20101014,BOPTIMP_20101110,BOPTIMP_20101210,BOPTIMP_20110113,BOPTIMP_20110211,BOPTIMP_20110310,BOPTIMP_20110412,BOPTIMP_20110511,BOPTIMP_20110609,BOPTIMP_20110712,BOPTIMP_20110811,BOPTIMP_20110908,BOPTIMP_20111013,BOPTIMP_20111110,BOPTIMP_20111209,BOPTIMP_20120113,BOPTIMP_20120210,BOPTIMP_20120309,BOPTIMP_20120412,BOPTIMP_20120510,BOPTIMP_20120608,BOPTIMP_20120711,BOPTIMP_20120809,BOPTIMP_20120911,BOPTIMP_20121011,BOPTIMP_20121108,BOPTIMP_20121211,BOPTIMP_20130111,BOPTIMP_20130208,BOPTIMP_20130307,BOPTIMP_20130405,BOPTIMP_20130502,BOPTIMP_20130604,BOPTIMP_20130703,BOPTIMP_20130806,BOPTIMP_20130904,BOPTIMP_20131024,BOPTIMP_20131114,BOPTIMP_20131204,BOPTIMP_20140107,BOPTIMP_20140206,BOPTIMP_20140307,BOPTIMP_20140403,BOPTIMP_20140506,BOPTIMP_20140604,BOPTIMP_20140703,BOPTIMP_20140806,BOPTIMP_20140904,BOPTIMP_20141003,BOPTIMP_20141104,BOPTIMP_20141205,BOPTIMP_20150107,BOPTIMP_20150205,BOPTIMP_20150306,BOPTIMP_20150402,BOPTIMP_20150505,BOPTIMP_20150603,BOPTIMP_20150707,BOPTIMP_20150805,BOPTIMP_20150903,BOPTIMP_20151006,BOPTIMP_20151104,BOPTIMP_20151204,BOPTIMP_20160106,BOPTIMP_20160205,BOPTIMP_20160304,BOPTIMP_20160405,BOPTIMP_20160504,BOPTIMP_20160603,BOPTIMP_20160706,BOPTIMP_20160805,BOPTIMP_20160902,BOPTIMP_20161005,BOPTIMP_20161104,BOPTIMP_20161206,BOPTIMP_20170106,BOPTIMP_20170207,BOPTIMP_20170307,BOPTIMP_20170404,BOPTIMP_20170504,BOPTIMP_20170602,BOPTIMP_20170706,BOPTIMP_20170804,BOPTIMP_20170906,BOPTIMP_20171005,BOPTIMP_20171103,BOPTIMP_20171205,BOPTIMP_20180105,BOPTIMP_20180206,BOPTIMP_20180307,BOPTIMP_20180405,BOPTIMP_20180503,BOPTIMP_20180606,BOPTIMP_20180706,BOPTIMP_20180803,BOPTIMP_20180905,BOPTIMP_20181005,BOPTIMP_20181102,BOPTIMP_20181206,BOPTIMP_20190206,BOPTIMP_20190306,BOPTIMP_20190327,BOPTIMP_20190417,BOPTIMP_20190509,BOPTIMP_20190606,BOPTIMP_20190703,BOPTIMP_20190802,BOPTIMP_20190904,BOPTIMP_20191004,BOPTIMP_20191105,BOPTIMP_20191205,BOPTIMP_20200107,BOPTIMP_20200205,BOPTIMP_20200306,BOPTIMP_20200402,BOPTIMP_20200604,BOPTIMP_20200702,BOPTIMP_20200805,BOPTIMP_20200903,BOPTIMP_20201006,BOPTIMP_20201104,BOPTIMP_20201204,BOPTIMP_20210107,BOPTIMP_20210205,BOPTIMP_20210305,BOPTIMP_20210407,BOPTIMP_20210504,BOPTIMP_20210608,BOPTIMP_20210702,BOPTIMP_20210805,BOPTIMP_20210902,BOPTIMP_20211005,BOPTIMP_20211104,BOPTIMP_20211207,BOPTIMP_20220106,BOPTIMP_20220208,BOPTIMP_20220308,BOPTIMP_20220405,BOPTIMP_20220504,BOPTIMP_20220607,BOPTIMP_20220707,BOPTIMP_20220804,BOPTIMP_20220907,BOPTIMP_20221005,BOPTIMP_20221103,BOPTIMP_20221206,BOPTIMP_20230105,BOPTIMP_20230207,BOPTIMP_20230308,BOPTIMP_20230405,BOPTIMP_20230504,BOPTIMP_20230607,BOPTIMP_20230706,BOPTIMP_20230808,BOPTIMP_20230906,BOPTIMP_20231005,BOPTIMP_20231107,BOPTIMP_20231206,BOPTIMP_20240109,BOPTIMP_20240207,BOPTIMP_20240307,BOPTIMP_20240404,BOPTIMP_20240502,BOPTIMP_20240606,BOPTIMP_20240703,BOPTIMP_20240806,BOPTIMP_20240904,BOPTIMP_20241008,BOPTIMP_20241105,BOPTIMP_20241205,BOPTIMP_20250107,BOPTIMP_20250205,BOPTIMP_20250306,BOPTIMP_20250403,BOPTIMP_20250506,BOPTIMP_20250605,BOPTIMP_20250703,BOPTIMP_20250805,BOPTIMP_20250904,BOPTIMP_20251119,BOPTIMP_20251211,BOPTIMP_20260108,BOPTIMP_20260129,BOPTIMP_20260219,BOPTIMP_20260312,BOPTIMP_20260402
2006-09-01,187933,187933,187866,187866,187866,187866,187866,187866,187866,187866,187866,187866,187866,187866,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187989,187988,187988,187988,187988,187988,187988,187988,187988,187988,187988,187988,187988,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,188497,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0,189146.0
2006-10-01,183870,183870,183888,183888,183888,183888,183888,183888,183888,183888,183888,183888,183888,183888,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183807,183831,183831,183831,183831,183831,183831,183831,183831,183831,183831,183831,183831,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,184636,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0,185071.0
2006-11-01,185103,185103,184986,184986,184986,184986,184986,184986,184986,184986,184986,184986,184986,184986,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184965,184971,184971,184971,184971,184971,184971,184971,184971,184971,184971,184971,184971,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186020,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0,186327.0
2006-12-01,188934,188934,189122,189122,189122,189122,189122,189122,189122,189122,189122,189122,189122,189122,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189217,189243,189243,189243,189243,189243,189243,189243,189243,189243,189243,189243,189243,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190149,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0,190677.0
2007-01-01,187486,187486,186922,186922,186922,186922,186922,186922,186922,186922,186922,186922,186922,186922,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187090,187106,187106,187106,187106,187106,187106,187106,187106,187106,187106,187106,187106,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,187734,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0,188662.0
2007-02-01,185079,185079,186098,186098,186098,186098,186098,186098,186098,186098,186098,186098,186098,186098,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186339,186381,186381,186381,186381,186381,186381,186381,186381,186381,186381,186381,186381,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,186877,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0,187960.0
2007-03-01,193181,193181,194338,194338,194338,194338,194338,194338,194338,194338,194338,194338,194338,194338,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194450,194506,194506,194506,194506,194506,194506,194506,194506,194506,194506,194506,194506,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,194930,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0,196019.0
2007-04-01,190176,190176,192083,192083,192083,192083,192083,192083,192083,192083,192083,192083,192083,192083,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192261,192316,192316,192316,192316,192316,192316,192316,192316,192316,192316,192316,192316,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,192972,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0,193845.0
2007-05-01,192092,192092,193706,193706,193706,193706,193706,193706,193706,193706,193706,193706,193706,193706,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193947,193947,193947,193947,193947,193947,193947,193947,193947,193947,193947,193947,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,194470,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0,195407.0
2007-06-01,193280,193280,195550,195550,195550,195550,195550,195550,195550,195550,195550,195550,195550,195550,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195658,195751,195751,195751,195751,195751,195751,195751,195751,195751,195751,195751,195751,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,196114,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0,197309.0
2007-07-01,195189,195189,197053,197053,197053,197053,197053,197053,197053,197053,197053,197053,197053,197053,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197061,197138,197138,197138,197138,197138,197138,197138,197138,197138,197138,197138,197138,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,197478,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0,198792.0
2007-08-01,196276,196276,197027,197027,197027,197027,197027,197027,197027,197027,197027,197027,197027,197027,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197017,197044,197044,197044,197044,197044,197044,197044,197044,197044,197044,197044,197044,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,197490,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0,198733.0
2007-09-01,198349,198349,198550,198550,198550,198550,198550,198550,198550,198550,198550,198550,198550,198550,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198559,198568,198568,198568,198568,198568,198568,198568,198568,198568,198568,198568,198568,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,199070,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0,200228.0
2007-10-01,201371,201371,200564,200564,200564,200564,200564,200564,200564,200564,200564,200564,200564,200564,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200343,200418,200418,200418,200418,200418,200418,200418,200418,200418,200418,200418,200418,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,201274,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0,202191.0
2007-11-01,206084,206084,205233,205233,205233,205233,205233,205233,205233,205233,205233,205233,205233,205233,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205067,205116,205116,205116,205116,205116,205116,205116,205116,205116,205116,205116,205116,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206090,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0,206947.0
