model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,0.3333333333333333,46.666666666666664,0.0002513358822324,0.0001994768211107,0.0006364437123147,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2708923135594638,0.1876742964124504,-0.1075851270904944,1.075141621311806,0.3444232677463042,0.6666666666666666,0.5,46.666666666666664,0.0001932139219526,0.0001217806786841,0.000458141935797,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,pseudo,pre_second,DELTA_TS,12,0.5772594121427352,0.4437511658083622,0.0148546705600844,2.291078739494778,0.0207803164407266,0.5,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2587148110256348,0.1959550441987003,-0.0473439319777653,1.02681046105954,0.3753808571896914,0.6666666666666666,1.0,28.583333333333332,9.372632370715984e-05,9.333545536690683e-05,9.827650753848644e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,pseudo,pre_second,DELTA_TS,12,0.2534855697240448,0.1780194749991728,-0.0623764767407242,1.0060561808906126,0.7806122941207081,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2674256713035073,0.1846932282605834,-0.106294871573153,1.0613829017431209,0.3852615027818886,0.6666666666666666,1.0,27.25,9.263278548771073e-05,9.172419316773049e-05,9.899140657495098e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,pseudo,pre_second,DELTA_TS,12,0.2506157098335023,0.1827878756079632,-0.0419166563605817,0.9946660245029588,0.5985350114964143,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,pseudo,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,pseudo,pre_third,DELTA_MT,12,1.1043136490451386,0.7960913427605586,0.2374665752516012,0.2807834237520078,0.317313920823929,0.5,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5833333333333334,42.166666666666664,0.0001895755247532,9.513704108465968e-05,0.0005806379289787,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5880698104368267,0.4951846481946049,-0.2170639444384459,0.1495229683364143,0.2853326815627142,0.4166666666666667,0.6666666666666666,43.25,0.0001486278252186,9.438802379516136e-05,0.0004630482537503,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,pseudo,pre_third,DELTA_MT,12,4.2094849521279505,3.5206111054209823,-0.224052022048252,1.070306065774915,0.8917589789756226,0.25,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5784598744747702,0.5015474949789395,-0.1832964767284867,0.1470795404898085,0.2848928874871325,0.5,1.0,28.583333333333332,9.28181234038416e-05,9.22090328105168e-05,9.732688187162676e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,pseudo,pre_third,DELTA_MT,12,0.5699932175570538,0.4076405162081749,0.1964854263930126,0.1449268034307803,0.2853873905221377,0.75,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5873921348455695,0.494938922687252,-0.2163295262580763,0.1493506621506935,0.2853015101361202,0.5833333333333334,1.0,27.416666666666668,9.220185925914294e-05,9.168948928977829e-05,9.775745270693584e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,pseudo,pre_third,DELTA_MT,12,0.8714588189457128,0.6763859085236993,-0.0568173865842447,0.2215776206823435,0.3008067814974284,0.5,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,exact,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,exact,pre_advance,DELTA_SA,12,0.3196982962604459,0.2778985376898982,0.0677128877834062,1.194226568810376,0.1295630016016453,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.5833333333333334,44.166666666666664,0.0001857548099681,9.894284573671742e-05,0.0004290024941063,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,12,0.3989607981597082,0.3078485506542835,0.0393609304980002,1.4903100537263172,0.1183373050644046,0.5,0.6666666666666666,44.416666666666664,0.0001351494057542,9.477846586773892e-05,0.0003836672873515,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,exact,pre_advance,DELTA_SA,12,1.0115523653580298,0.7181568402672717,0.4929875027885932,3.778633557275544,0.0450888168263253,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,12,0.2385584738595018,0.1930528166682795,0.0814292825002112,0.8911303908413117,0.033048462063901,0.5833333333333334,1.0,28.583333333333332,9.431670360387908e-05,9.448204234813744e-05,9.992598888191642e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,exact,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,exact,pre_advance,DELTA_SA,12,0.2499810027346831,0.2076016390589358,0.0664932113177948,0.9337990181856136,0.0337129180411145,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,12,0.2182657476621955,0.1601818736226487,0.1069692474517788,0.8153273194396583,0.068115528053725,0.5833333333333334,1.0,27.75,9.499212188469112e-05,9.545657424124717e-05,9.936485098632263e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,exact,pre_advance,DELTA_SA,12,0.2499810027346831,0.2076016390589358,0.0664932113177948,0.9337990181856136,0.0337129180411145,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,exact,pre_second,DELTA_TS,12,0.251959656467342,0.1848646173354902,-0.0376689511299719,1.0,1.0,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,exact,pre_second,DELTA_TS,12,0.3561542174133306,0.271933324538907,0.0504661025795201,1.4135366844314372,0.1092960133469001,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,0.5,45.5,0.0002084044090443,0.0001416483007804,0.0004955239560942,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,12,0.2706501112482579,0.1875093793961796,-0.1074468705006489,1.0741803471356075,0.3442371696197724,0.6666666666666666,0.5833333333333334,45.5,0.0001467109261256,9.565476196755112e-05,0.0004278779661197,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,exact,pre_second,DELTA_TS,12,0.5678132845203745,0.4333814971073701,0.0072989357337582,2.2535881040700345,0.0232270770637397,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,12,0.2587022962584349,0.1959430741208666,-0.0473482731673555,1.026760791333143,0.3763717199027357,0.6666666666666666,1.0,28.583333333333332,9.37581198711988e-05,9.344417099474332e-05,9.848143660208904e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,exact,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,exact,pre_second,DELTA_TS,12,0.2535413779557457,0.1780726052292352,-0.0623744546151883,1.0062776775876765,0.7733281819494218,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,12,0.2673980046141422,0.1846278660457425,-0.1063424128258087,1.0612730957140404,0.3851165247635785,0.6666666666666666,1.0,27.333333333333332,9.533623275704378e-05,9.551111538095696e-05,9.99196111849942e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,exact,pre_second,DELTA_TS,12,0.2505310868078688,0.1827167930044863,-0.0418933687109395,0.9943301650768112,0.5776575310770069,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,exact,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,exact,pre_third,DELTA_MT,12,1.1076213627732276,0.810840186646312,0.2204040255435678,0.2816244449475417,0.3176521810021823,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5833333333333334,41.916666666666664,0.0001988286186394,9.664001475908136e-05,0.0006046390317838,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,12,0.5879255533656628,0.49494521021195,-0.2168312267112065,0.1494862894505046,0.28532624082929,0.4166666666666667,0.75,42.666666666666664,0.0001386052871793,9.538721273888671e-05,0.0004563308162819,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,exact,pre_third,DELTA_MT,12,4.210275087448997,3.4960652729830035,-0.3470831850952448,1.0705069660362336,0.8916779046585566,0.25,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,12,0.5785632400630882,0.501739964123204,-0.1828488643045474,0.1471058222837636,0.2848979767004619,0.5,1.0,28.416666666666668,9.410643926920017e-05,9.384653832010424e-05,9.999501178685108e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,exact,pre_third,DELTA_MT,12,0.5717071089460181,0.4089228909659857,0.1953814718235556,0.1453625784413931,0.2854539022805759,0.75,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.587422738923488,0.4949579462648545,-0.21634050601657,0.1493584435611525,0.2853026925419993,0.5833333333333334,1.0,27.5,9.482243245774474e-05,9.463061706674004e-05,9.899459288343924e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,exact,pre_third,DELTA_MT,12,0.8763988277786433,0.6787905465327362,-0.0587876799569759,0.2228336701703442,0.3011245260710658,0.5,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,pseudo,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,pseudo,pre_advance,DELTA_SA,12,0.3268941685998097,0.2832070708516317,0.0698243763889971,1.2211066055010784,0.1212077297214261,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.5833333333333334,44.416666666666664,0.0001759384375238,9.241075876705178e-05,0.0004284509031203,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.4014675822359897,0.3243818810921348,0.0597943778654277,1.499674095327988,0.0903055475497393,0.4166666666666667,0.6666666666666666,44.333333333333336,0.0001254430549138,9.433414174472613e-05,0.0003429619436081,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,pseudo,pre_advance,DELTA_SA,12,1.0310813767240443,0.7019709380532945,0.4537466281703131,3.85158378725392,0.0639341948363995,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2387452345121499,0.1930353522425768,0.0813786081091929,0.8918280315106852,0.0350792999332243,0.5833333333333334,1.0,28.583333333333332,9.438332366821336e-05,9.464055731008136e-05,9.994961427105884e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2183843918924282,0.1602241734855162,0.1070985780666754,0.8157705125803079,0.0691577617915017,0.5833333333333334,1.0,27.75,9.513722525198106e-05,9.545883587944724e-05,9.937130200580004e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,pseudo,pre_second,DELTA_TS,12,0.251959656467342,0.1848646173354902,-0.0376689511299719,1.0,1.0,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,pseudo,pre_second,DELTA_TS,12,0.3619401883326655,0.2762217995411756,0.0483676830537495,1.4365005628572871,0.0871615726826451,0.5,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,0.5,45.416666666666664,0.0002120130610277,0.000140973014847,0.0005143644870254,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2707133123983823,0.1875513675834368,-0.1074506047109662,1.0744311855079507,0.3436236035811741,0.6666666666666666,0.5833333333333334,45.5,0.0001473908479292,9.572502920782906e-05,0.0004370192643732,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,pseudo,pre_second,DELTA_TS,12,0.5772594121427352,0.4437511658083622,0.0148546705600844,2.291078739494778,0.0207803164407266,0.5,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2587148110256348,0.1959550441987003,-0.0473439319777653,1.02681046105954,0.3753808571896914,0.6666666666666666,1.0,28.583333333333332,9.372632370715984e-05,9.333545536690683e-05,9.827650753848644e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,pseudo,pre_second,DELTA_TS,12,0.2534855697240448,0.1780194749991728,-0.0623764767407242,1.0060561808906126,0.7806122941207081,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2674300543826385,0.1846572031089132,-0.1063536940374905,1.0614002976992536,0.3847035215183267,0.6666666666666666,1.0,27.333333333333332,9.533857556084318e-05,9.550787274245146e-05,9.991693028862052e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,pseudo,pre_second,DELTA_TS,12,0.2506157098335023,0.1827878756079632,-0.0419166563605817,0.9946660245029588,0.5985350114964143,0.6666666666666666,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,pseudo,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
bridge,pseudo,pre_third,DELTA_MT,12,1.1043136490451386,0.7960913427605586,0.2374665752516012,0.2807834237520078,0.317313920823929,0.5,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5,44.0,0.0002445150472507,0.0001424350126293,0.0006239116062568,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5876892709693736,0.4946529519016593,-0.2165361706933491,0.1494262121524835,0.2853268093197958,0.5,0.6666666666666666,44.5,0.0001736971612735,9.550361131643496e-05,0.0005009286873799,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
midas_umidas,pseudo,pre_third,DELTA_MT,12,4.2094849521279505,3.5206111054209823,-0.224052022048252,1.070306065774915,0.8917589789756226,0.25,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5784598744747702,0.5015474949789395,-0.1832964767284867,0.1470795404898085,0.2848928874871325,0.5,1.0,28.583333333333332,9.28181234038416e-05,9.22090328105168e-05,9.732688187162676e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
no_revision,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
release_dfm,pseudo,pre_third,DELTA_MT,12,0.5699932175570538,0.4076405162081749,0.1964854263930126,0.1449268034307803,0.2853873905221377,0.75,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5874136389262535,0.494948099210966,-0.2163457639718254,0.1493561297906202,0.2853024392617574,0.5833333333333334,1.0,27.5,9.523564776930776e-05,9.586286353342258e-05,9.96552818420852e-05,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
standard_dfm,pseudo,pre_third,DELTA_MT,12,0.8714588189457128,0.6763859085236993,-0.0568173865842447,0.2215776206823435,0.3008067814974284,0.5,1.0,0.0,,,,0.0,0.0,4,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_4
ar,exact,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,5,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_5
bridge,exact,pre_advance,DELTA_SA,12,0.3196982962604459,0.2778985376898982,0.0677128877834062,1.194226568810376,0.1295630016016453,0.5833333333333334,1.0,0.0,,,,0.0,0.0,5,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_5
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.4166666666666667,45.333333333333336,0.0001993643079038,0.0001404656495592,0.0005396242359375,0.0,0.0,5,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_5
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,12,0.3987215699862403,0.3064883607533447,0.0390491058668135,1.4894164216860308,0.1227519939659238,0.5833333333333334,0.6666666666666666,44.916666666666664,0.0001771001888456,9.346300142632756e-05,0.0004727725401868,0.0,0.0,5,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_5
midas_umidas,exact,pre_advance,DELTA_SA,12,1.0115523653580298,0.7181568402672717,0.4929875027885932,3.778633557275544,0.0450888168263253,0.5833333333333334,1.0,0.0,,,,0.0,0.0,5,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_5
