model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
standard_dfm,pseudo,pre_second,S,12,3.090338191796919,1.7966787803152664,0.7390833352803426,1.7108022510935397,0.2284117924931744,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
ar,pseudo,pre_third,T,12,1.7787008830053102,1.2297530640953738,0.4850208055197349,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
bridge,pseudo,pre_third,T,12,2.4060543580403753,1.6816339326170198,-0.1948123079359753,1.3527031897432258,0.0874306539525077,0.75,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,12,0.2711260558621807,0.1935822368451723,-0.1074343658407474,0.1524292580347087,0.0747937904488801,1.0,0.5833333333333334,41.916666666666664,0.0002211523697429,9.316152429919482e-05,0.0007128077179073,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,12,0.2761774624649571,0.1946263101910446,-0.1051554463080187,0.1552691996185019,0.0751447109820946,1.0,0.6666666666666666,44.916666666666664,0.0001808772944907,9.818040654472346e-05,0.0005150827907741,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
midas_umidas,pseudo,pre_third,T,12,1.0049995063492765,0.8366962853283667,-0.4030590547246715,0.5650188381596907,0.1751954726845799,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,12,0.2670644925978617,0.1937389683519819,-0.0598584292306874,0.1501458143690956,0.074121159105703,1.0,1.0,28.583333333333332,9.28181234038416e-05,9.22090328105168e-05,9.732688187162676e-05,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
no_revision,pseudo,pre_third,T,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,0.1507827882200035,0.0746674458540707,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
release_dfm,pseudo,pre_third,T,12,0.2622645428115425,0.1806055434507597,-0.0339522154364766,0.1474472438381082,0.0741033503692909,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
revision_dfm_kalman_em,pseudo,pre_third,T,12,0.2690868200160121,0.1860908608021894,-0.1015484345074366,0.1512827831745157,0.074751409349478,1.0,1.0,27.25,9.544167645592744e-05,9.5848070606581e-05,9.913603648374863e-05,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
standard_dfm,pseudo,pre_third,T,12,3.006460931357697,1.7612444779031131,0.6397601166449197,1.6902566137359485,0.2108598186240468,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
